,Unnamed: 0,img_pair,question,img1,img2,answer,survey,observer,is_redundant,img1_fname,img2_fname,answer_fname,network,dataset
14832,2652,s11-q457-im68-im99-impicker,457,68,99,68,11,1,False,000520-median-unet-stare.png,000520-median-saunet-stare.png,000520-median-unet-stare.png,unet,stare
14833,2653,s11-q431-im82-im90-impicker,431,82,90,82,11,1,False,000520-median-vgan-stare.png,000520-median-iternet-stare.png,000520-median-vgan-stare.png,vgan,stare
14834,2654,s11-q432-im68-im76-impicker,432,68,76,68,11,1,False,000520-median-unet-stare.png,000520-median-laddernet-stare.png,000520-median-unet-stare.png,unet,stare
14835,2655,s11-q423-im68-im112-impicker,423,68,112,112,11,1,False,000520-median-unet-stare.png,000520-median-eswanet-stare.png,000520-median-eswanet-stare.png,eswanet,stare
14836,2656,s11-q439-im76-im82-impicker,439,76,82,76,11,1,False,000520-median-laddernet-stare.png,000520-median-vgan-stare.png,000520-median-laddernet-stare.png,laddernet,stare
14837,2657,s11-q437-im90-im99-impicker,437,90,99,90,11,1,False,000520-median-iternet-stare.png,000520-median-saunet-stare.png,000520-median-iternet-stare.png,iternet,stare
14838,2658,s11-q453-im74-im90-impicker,453,74,90,74,11,1,False,000520-median-vesselunet-stare.png,000520-median-iternet-stare.png,000520-median-vesselunet-stare.png,vesselunet,stare
14839,2659,s11-q455-im74-im112-impicker,455,74,112,74,11,1,False,000520-median-vesselunet-stare.png,000520-median-eswanet-stare.png,000520-median-vesselunet-stare.png,vesselunet,stare
14840,2660,s11-q460-im74-im109-impicker,460,74,109,74,11,1,False,000520-median-vesselunet-stare.png,000520-median-iternet_uni-stare.png,000520-median-vesselunet-stare.png,vesselunet,stare
14841,2661,s11-q454-im68-im99-impicker,454,68,99,68,11,1,True,000520-median-unet-stare.png,000520-median-saunet-stare.png,000520-median-unet-stare.png,unet,stare
14842,2662,s11-q424-im74-im76-impicker,424,74,76,74,11,1,False,000520-median-vesselunet-stare.png,000520-median-laddernet-stare.png,000520-median-vesselunet-stare.png,vesselunet,stare
14843,2663,s11-q429-im74-im82-impicker,429,74,82,74,11,1,False,000520-median-vesselunet-stare.png,000520-median-vgan-stare.png,000520-median-vesselunet-stare.png,vesselunet,stare
14844,2664,s11-q447-im68-im90-impicker,447,68,90,68,11,1,False,000520-median-unet-stare.png,000520-median-iternet-stare.png,000520-median-unet-stare.png,unet,stare
14845,2665,s11-q433-im76-im90-impicker,433,76,90,76,11,1,False,000520-median-laddernet-stare.png,000520-median-iternet-stare.png,000520-median-laddernet-stare.png,laddernet,stare
14846,2666,s11-q434-im68-im82-impicker,434,68,82,68,11,1,True,000520-median-unet-stare.png,000520-median-vgan-stare.png,000520-median-unet-stare.png,unet,stare
14847,2667,s11-q443-im68-im90-impicker,443,68,90,68,11,1,True,000520-median-unet-stare.png,000520-median-iternet-stare.png,000520-median-unet-stare.png,unet,stare
14848,2668,s11-q422-im76-im109-impicker,422,76,109,109,11,1,False,000520-median-laddernet-stare.png,000520-median-iternet_uni-stare.png,000520-median-iternet_uni-stare.png,iternet_uni,stare
14849,2669,s11-q456-im74-im112-impicker,456,74,112,112,11,1,True,000520-median-vesselunet-stare.png,000520-median-eswanet-stare.png,000520-median-eswanet-stare.png,eswanet,stare
14850,2670,s11-q444-im74-im99-impicker,444,74,99,74,11,1,False,000520-median-vesselunet-stare.png,000520-median-saunet-stare.png,000520-median-vesselunet-stare.png,vesselunet,stare
14851,2671,s11-q450-im109-im112-impicker,450,109,112,109,11,1,False,000520-median-iternet_uni-stare.png,000520-median-eswanet-stare.png,000520-median-iternet_uni-stare.png,iternet_uni,stare
14852,2672,s11-q446-im82-im99-impicker,446,82,99,82,11,1,False,000520-median-vgan-stare.png,000520-median-saunet-stare.png,000520-median-vgan-stare.png,vgan,stare
14853,2673,s11-q440-im99-im112-impicker,440,99,112,112,11,1,False,000520-median-saunet-stare.png,000520-median-eswanet-stare.png,000520-median-eswanet-stare.png,eswanet,stare
14854,2674,s11-q441-im109-im112-impicker,441,109,112,112,11,1,True,000520-median-iternet_uni-stare.png,000520-median-eswanet-stare.png,000520-median-eswanet-stare.png,eswanet,stare
14855,2675,s11-q442-im76-im112-impicker,442,76,112,112,11,1,False,000520-median-laddernet-stare.png,000520-median-eswanet-stare.png,000520-median-eswanet-stare.png,eswanet,stare
14856,2676,s11-q425-im74-im90-impicker,425,74,90,74,11,1,True,000520-median-vesselunet-stare.png,000520-median-iternet-stare.png,000520-median-vesselunet-stare.png,vesselunet,stare
14857,2677,s11-q449-im76-im112-impicker,449,76,112,76,11,1,True,000520-median-laddernet-stare.png,000520-median-eswanet-stare.png,000520-median-laddernet-stare.png,laddernet,stare
14858,2678,s11-q426-im76-im99-impicker,426,76,99,76,11,1,False,000520-median-laddernet-stare.png,000520-median-saunet-stare.png,000520-median-laddernet-stare.png,laddernet,stare
14859,2679,s11-q427-im82-im112-impicker,427,82,112,82,11,1,False,000520-median-vgan-stare.png,000520-median-eswanet-stare.png,000520-median-vgan-stare.png,vgan,stare
14860,2680,s11-q451-im68-im112-impicker,451,68,112,112,11,1,True,000520-median-unet-stare.png,000520-median-eswanet-stare.png,000520-median-eswanet-stare.png,eswanet,stare
14861,2681,s11-q461-im90-im99-impicker,461,90,99,90,11,1,True,000520-median-iternet-stare.png,000520-median-saunet-stare.png,000520-median-iternet-stare.png,iternet,stare
14862,2682,s11-q458-im99-im109-impicker,458,99,109,109,11,1,False,000520-median-saunet-stare.png,000520-median-iternet_uni-stare.png,000520-median-iternet_uni-stare.png,iternet_uni,stare
14863,2683,s11-q459-im76-im82-impicker,459,76,82,76,11,1,True,000520-median-laddernet-stare.png,000520-median-vgan-stare.png,000520-median-laddernet-stare.png,laddernet,stare
14864,2684,s11-q435-im68-im76-impicker,435,68,76,68,11,1,True,000520-median-unet-stare.png,000520-median-laddernet-stare.png,000520-median-unet-stare.png,unet,stare
14865,2685,s11-q428-im74-im82-impicker,428,74,82,74,11,1,True,000520-median-vesselunet-stare.png,000520-median-vgan-stare.png,000520-median-vesselunet-stare.png,vesselunet,stare
14866,2686,s11-q436-im82-im109-impicker,436,82,109,82,11,1,True,000520-median-vgan-stare.png,000520-median-iternet_uni-stare.png,000520-median-vgan-stare.png,vgan,stare
14867,2687,s11-q462-im68-im74-impicker,462,68,74,68,11,1,True,000520-median-unet-stare.png,000520-median-vesselunet-stare.png,000520-median-unet-stare.png,unet,stare
14868,2688,s11-q448-im68-im74-impicker,448,68,74,74,11,4,False,000520-median-unet-stare.png,000520-median-vesselunet-stare.png,000520-median-vesselunet-stare.png,vesselunet,stare
14869,2689,s11-q445-im68-im82-impicker,445,68,82,82,11,4,False,000520-median-unet-stare.png,000520-median-vgan-stare.png,000520-median-vgan-stare.png,vgan,stare
14870,2690,s11-q438-im82-im109-impicker,438,82,109,109,11,4,False,000520-median-vgan-stare.png,000520-median-iternet_uni-stare.png,000520-median-iternet_uni-stare.png,iternet_uni,stare
14871,2691,s11-q430-im90-im112-impicker,430,90,112,112,11,4,False,000520-median-iternet-stare.png,000520-median-eswanet-stare.png,000520-median-eswanet-stare.png,eswanet,stare
14872,2692,s11-q421-im90-im109-impicker,421,90,109,109,11,4,False,000520-median-iternet-stare.png,000520-median-iternet_uni-stare.png,000520-median-iternet_uni-stare.png,iternet_uni,stare
14873,2693,s11-q452-im68-im109-impicker,452,68,109,109,11,4,False,000520-median-unet-stare.png,000520-median-iternet_uni-stare.png,000520-median-iternet_uni-stare.png,iternet_uni,stare
14874,2694,s11-q457-im68-im99-impicker,457,68,99,99,11,4,False,000520-median-unet-stare.png,000520-median-saunet-stare.png,000520-median-saunet-stare.png,saunet,stare
14875,2695,s11-q431-im82-im90-impicker,431,82,90,90,11,4,False,000520-median-vgan-stare.png,000520-median-iternet-stare.png,000520-median-iternet-stare.png,iternet,stare
14876,2696,s11-q432-im68-im76-impicker,432,68,76,76,11,4,False,000520-median-unet-stare.png,000520-median-laddernet-stare.png,000520-median-laddernet-stare.png,laddernet,stare
14877,2697,s11-q423-im68-im112-impicker,423,68,112,112,11,4,False,000520-median-unet-stare.png,000520-median-eswanet-stare.png,000520-median-eswanet-stare.png,eswanet,stare
14878,2698,s11-q439-im76-im82-impicker,439,76,82,82,11,4,False,000520-median-laddernet-stare.png,000520-median-vgan-stare.png,000520-median-vgan-stare.png,vgan,stare
14879,2699,s11-q437-im90-im99-impicker,437,90,99,99,11,4,False,000520-median-iternet-stare.png,000520-median-saunet-stare.png,000520-median-saunet-stare.png,saunet,stare
14880,2700,s11-q453-im74-im90-impicker,453,74,90,90,11,4,False,000520-median-vesselunet-stare.png,000520-median-iternet-stare.png,000520-median-iternet-stare.png,iternet,stare
14881,2701,s11-q455-im74-im112-impicker,455,74,112,112,11,4,False,000520-median-vesselunet-stare.png,000520-median-eswanet-stare.png,000520-median-eswanet-stare.png,eswanet,stare
14882,2702,s11-q460-im74-im109-impicker,460,74,109,109,11,4,False,000520-median-vesselunet-stare.png,000520-median-iternet_uni-stare.png,000520-median-iternet_uni-stare.png,iternet_uni,stare
14883,2703,s11-q454-im68-im99-impicker,454,68,99,99,11,4,True,000520-median-unet-stare.png,000520-median-saunet-stare.png,000520-median-saunet-stare.png,saunet,stare
14884,2704,s11-q424-im74-im76-impicker,424,74,76,76,11,4,False,000520-median-vesselunet-stare.png,000520-median-laddernet-stare.png,000520-median-laddernet-stare.png,laddernet,stare
14885,2705,s11-q429-im74-im82-impicker,429,74,82,82,11,4,False,000520-median-vesselunet-stare.png,000520-median-vgan-stare.png,000520-median-vgan-stare.png,vgan,stare
14886,2706,s11-q447-im68-im90-impicker,447,68,90,90,11,4,False,000520-median-unet-stare.png,000520-median-iternet-stare.png,000520-median-iternet-stare.png,iternet,stare
14887,2707,s11-q433-im76-im90-impicker,433,76,90,90,11,4,False,000520-median-laddernet-stare.png,000520-median-iternet-stare.png,000520-median-iternet-stare.png,iternet,stare
14888,2708,s11-q434-im68-im82-impicker,434,68,82,82,11,4,True,000520-median-unet-stare.png,000520-median-vgan-stare.png,000520-median-vgan-stare.png,vgan,stare
14889,2709,s11-q443-im68-im90-impicker,443,68,90,90,11,4,True,000520-median-unet-stare.png,000520-median-iternet-stare.png,000520-median-iternet-stare.png,iternet,stare
14890,2710,s11-q422-im76-im109-impicker,422,76,109,109,11,4,False,000520-median-laddernet-stare.png,000520-median-iternet_uni-stare.png,000520-median-iternet_uni-stare.png,iternet_uni,stare
14891,2711,s11-q456-im74-im112-impicker,456,74,112,112,11,4,True,000520-median-vesselunet-stare.png,000520-median-eswanet-stare.png,000520-median-eswanet-stare.png,eswanet,stare
14892,2712,s11-q444-im74-im99-impicker,444,74,99,99,11,4,False,000520-median-vesselunet-stare.png,000520-median-saunet-stare.png,000520-median-saunet-stare.png,saunet,stare
14893,2713,s11-q450-im109-im112-impicker,450,109,112,112,11,4,False,000520-median-iternet_uni-stare.png,000520-median-eswanet-stare.png,000520-median-eswanet-stare.png,eswanet,stare
14894,2714,s11-q446-im82-im99-impicker,446,82,99,99,11,4,False,000520-median-vgan-stare.png,000520-median-saunet-stare.png,000520-median-saunet-stare.png,saunet,stare
14895,2715,s11-q440-im99-im112-impicker,440,99,112,112,11,4,False,000520-median-saunet-stare.png,000520-median-eswanet-stare.png,000520-median-eswanet-stare.png,eswanet,stare
14896,2716,s11-q441-im109-im112-impicker,441,109,112,112,11,4,True,000520-median-iternet_uni-stare.png,000520-median-eswanet-stare.png,000520-median-eswanet-stare.png,eswanet,stare
14897,2717,s11-q442-im76-im112-impicker,442,76,112,112,11,4,False,000520-median-laddernet-stare.png,000520-median-eswanet-stare.png,000520-median-eswanet-stare.png,eswanet,stare
14898,2718,s11-q425-im74-im90-impicker,425,74,90,90,11,4,True,000520-median-vesselunet-stare.png,000520-median-iternet-stare.png,000520-median-iternet-stare.png,iternet,stare
14899,2719,s11-q449-im76-im112-impicker,449,76,112,112,11,4,True,000520-median-laddernet-stare.png,000520-median-eswanet-stare.png,000520-median-eswanet-stare.png,eswanet,stare
14900,2720,s11-q426-im76-im99-impicker,426,76,99,99,11,4,False,000520-median-laddernet-stare.png,000520-median-saunet-stare.png,000520-median-saunet-stare.png,saunet,stare
14901,2721,s11-q427-im82-im112-impicker,427,82,112,112,11,4,False,000520-median-vgan-stare.png,000520-median-eswanet-stare.png,000520-median-eswanet-stare.png,eswanet,stare
14902,2722,s11-q451-im68-im112-impicker,451,68,112,112,11,4,True,000520-median-unet-stare.png,000520-median-eswanet-stare.png,000520-median-eswanet-stare.png,eswanet,stare
14903,2723,s11-q461-im90-im99-impicker,461,90,99,99,11,4,True,000520-median-iternet-stare.png,000520-median-saunet-stare.png,000520-median-saunet-stare.png,saunet,stare
14904,2724,s11-q458-im99-im109-impicker,458,99,109,109,11,4,False,000520-median-saunet-stare.png,000520-median-iternet_uni-stare.png,000520-median-iternet_uni-stare.png,iternet_uni,stare
14905,2725,s11-q459-im76-im82-impicker,459,76,82,82,11,4,True,000520-median-laddernet-stare.png,000520-median-vgan-stare.png,000520-median-vgan-stare.png,vgan,stare
14906,2726,s11-q435-im68-im76-impicker,435,68,76,76,11,4,True,000520-median-unet-stare.png,000520-median-laddernet-stare.png,000520-median-laddernet-stare.png,laddernet,stare
14907,2727,s11-q428-im74-im82-impicker,428,74,82,82,11,4,True,000520-median-vesselunet-stare.png,000520-median-vgan-stare.png,000520-median-vgan-stare.png,vgan,stare
14908,2728,s11-q436-im82-im109-impicker,436,82,109,109,11,4,True,000520-median-vgan-stare.png,000520-median-iternet_uni-stare.png,000520-median-iternet_uni-stare.png,iternet_uni,stare
14909,2729,s11-q462-im68-im74-impicker,462,68,74,74,11,4,True,000520-median-unet-stare.png,000520-median-vesselunet-stare.png,000520-median-vesselunet-stare.png,vesselunet,stare
14910,2730,s15-q596-im136-im140-impicker,596,136,140,140,15,3,False,000007-max-eswanet-chase.png,000007-max-iternet_uni-chase.png,000007-max-iternet_uni-chase.png,iternet_uni,chase
14911,2731,s15-q592-im140-im142-impicker,592,140,142,140,15,3,False,000007-max-iternet_uni-chase.png,000007-max-vesselunet-chase.png,000007-max-iternet_uni-chase.png,iternet_uni,chase
14912,2732,s15-q600-im120-im142-impicker,600,120,142,142,15,3,False,000007-max-laddernet-chase.png,000007-max-vesselunet-chase.png,000007-max-vesselunet-chase.png,vesselunet,chase
14913,2733,s15-q626-im127-im129-impicker,626,127,129,129,15,3,False,000007-max-iternet-chase.png,000007-max-vgan-chase.png,000007-max-vgan-chase.png,vgan,chase
14914,2734,s15-q629-im129-im142-impicker,629,129,142,129,15,3,False,000007-max-vgan-chase.png,000007-max-vesselunet-chase.png,000007-max-vgan-chase.png,vgan,chase
14915,2735,s15-q615-im136-im141-impicker,615,136,141,141,15,3,False,000007-max-eswanet-chase.png,000007-max-unet-chase.png,000007-max-unet-chase.png,unet,chase
14916,2736,s15-q605-im129-im141-impicker,605,129,141,129,15,3,False,000007-max-vgan-chase.png,000007-max-unet-chase.png,000007-max-vgan-chase.png,vgan,chase
14917,2737,s15-q590-im140-im143-impicker,590,140,143,140,15,3,False,000007-max-iternet_uni-chase.png,000007-max-saunet-chase.png,000007-max-iternet_uni-chase.png,iternet_uni,chase
14918,2738,s15-q593-im140-im141-impicker,593,140,141,140,15,3,False,000007-max-iternet_uni-chase.png,000007-max-unet-chase.png,000007-max-iternet_uni-chase.png,iternet_uni,chase
14919,2739,s15-q603-im120-im143-impicker,603,120,143,120,15,3,False,000007-max-laddernet-chase.png,000007-max-saunet-chase.png,000007-max-laddernet-chase.png,laddernet,chase
14920,2740,s15-q627-im120-im140-impicker,627,120,140,140,15,3,False,000007-max-laddernet-chase.png,000007-max-iternet_uni-chase.png,000007-max-iternet_uni-chase.png,iternet_uni,chase
14921,2741,s15-q597-im120-im127-impicker,597,120,127,127,15,3,False,000007-max-laddernet-chase.png,000007-max-iternet-chase.png,000007-max-iternet-chase.png,iternet,chase
14922,2742,s15-q594-im120-im143-impicker,594,120,143,143,15,3,True,000007-max-laddernet-chase.png,000007-max-saunet-chase.png,000007-max-saunet-chase.png,saunet,chase
14923,2743,s15-q610-im129-im141-impicker,610,129,141,129,15,3,True,000007-max-vgan-chase.png,000007-max-unet-chase.png,000007-max-vgan-chase.png,vgan,chase
14924,2744,s15-q607-im120-im136-impicker,607,120,136,136,15,3,False,000007-max-laddernet-chase.png,000007-max-eswanet-chase.png,000007-max-eswanet-chase.png,eswanet,chase
14925,2745,s15-q619-im142-im143-impicker,619,142,143,142,15,3,False,000007-max-vesselunet-chase.png,000007-max-saunet-chase.png,000007-max-vesselunet-chase.png,vesselunet,chase
14926,2746,s15-q598-im141-im142-impicker,598,141,142,142,15,3,False,000007-max-unet-chase.png,000007-max-vesselunet-chase.png,000007-max-vesselunet-chase.png,vesselunet,chase
14927,2747,s15-q622-im141-im143-impicker,622,141,143,143,15,3,False,000007-max-unet-chase.png,000007-max-saunet-chase.png,000007-max-saunet-chase.png,saunet,chase
14928,2748,s15-q621-im129-im140-impicker,621,129,140,140,15,3,False,000007-max-vgan-chase.png,000007-max-iternet_uni-chase.png,000007-max-iternet_uni-chase.png,iternet_uni,chase
14929,2749,s15-q618-im136-im140-impicker,618,136,140,140,15,3,True,000007-max-eswanet-chase.png,000007-max-iternet_uni-chase.png,000007-max-iternet_uni-chase.png,iternet_uni,chase
14930,2750,s15-q612-im141-im142-impicker,612,141,142,142,15,3,True,000007-max-unet-chase.png,000007-max-vesselunet-chase.png,000007-max-vesselunet-chase.png,vesselunet,chase
14931,2751,s15-q630-im140-im143-impicker,630,140,143,140,15,3,True,000007-max-iternet_uni-chase.png,000007-max-saunet-chase.png,000007-max-iternet_uni-chase.png,iternet_uni,chase
14932,2752,s15-q595-im127-im129-impicker,595,127,129,129,15,3,True,000007-max-iternet-chase.png,000007-max-vgan-chase.png,000007-max-vgan-chase.png,vgan,chase
14933,2753,s15-q624-im142-im143-impicker,624,142,143,142,15,3,True,000007-max-vesselunet-chase.png,000007-max-saunet-chase.png,000007-max-vesselunet-chase.png,vesselunet,chase
14934,2754,s15-q623-im127-im140-impicker,623,127,140,127,15,3,False,000007-max-iternet-chase.png,000007-max-iternet_uni-chase.png,000007-max-iternet-chase.png,iternet,chase
