,img_pair,question,img1,img2,answer,survey,observer,is_redundant,img1_fname,img2_fname,answer_fname,network,dataset
7194,s46-q1217-im278-im279-impicker,1217,278,279,279,46,1,False,002764-unet-drive.png,002764-laddernet-drive.png,002764-laddernet-drive.png,laddernet,drive
7195,s46-q1215-im273-im274-impicker,1215,273,274,274,46,1,False,002764-iternet-drive.png,002764-eswanet-drive.png,002764-eswanet-drive.png,eswanet,drive
7196,s46-q1214-im273-im276-impicker,1214,273,276,276,46,1,False,002764-iternet-drive.png,002764-iternet_uni-drive.png,002764-iternet_uni-drive.png,iternet_uni,drive
7197,s46-q1200-im274-im278-impicker,1200,274,278,278,46,1,False,002764-eswanet-drive.png,002764-unet-drive.png,002764-unet-drive.png,unet,drive
7198,s46-q1204-im277-im278-impicker,1204,277,278,278,46,1,False,002764-saunet-drive.png,002764-unet-drive.png,002764-unet-drive.png,unet,drive
7199,s46-q1178-im277-im278-impicker,1178,277,278,278,46,1,True,002764-saunet-drive.png,002764-unet-drive.png,002764-unet-drive.png,unet,drive
7200,s46-q1198-im273-im278-impicker,1198,273,278,278,46,1,False,002764-iternet-drive.png,002764-unet-drive.png,002764-unet-drive.png,unet,drive
7201,s46-q1212-im276-im279-impicker,1212,276,279,279,46,1,False,002764-iternet_uni-drive.png,002764-laddernet-drive.png,002764-laddernet-drive.png,laddernet,drive
7202,s46-q1201-im272-im273-impicker,1201,272,273,273,46,1,False,002764-vesselunet-drive.png,002764-iternet-drive.png,002764-iternet-drive.png,iternet,drive
7203,s46-q1207-im274-im277-impicker,1207,274,277,277,46,1,True,002764-eswanet-drive.png,002764-saunet-drive.png,002764-saunet-drive.png,saunet,drive
7204,s46-q1181-im276-im278-impicker,1181,276,278,278,46,1,False,002764-iternet_uni-drive.png,002764-unet-drive.png,002764-unet-drive.png,unet,drive
7205,s46-q1183-im277-im279-impicker,1183,277,279,279,46,1,False,002764-saunet-drive.png,002764-laddernet-drive.png,002764-laddernet-drive.png,laddernet,drive
7206,s46-q1179-im273-im275-impicker,1179,273,275,275,46,1,False,002764-iternet-drive.png,002764-vgan-drive.png,002764-vgan-drive.png,vgan,drive
7207,s46-q1209-im274-im275-impicker,1209,274,275,274,46,1,False,002764-eswanet-drive.png,002764-vgan-drive.png,002764-eswanet-drive.png,eswanet,drive
7208,s46-q1195-im272-im279-impicker,1195,272,279,279,46,1,False,002764-vesselunet-drive.png,002764-laddernet-drive.png,002764-laddernet-drive.png,laddernet,drive
7209,s46-q1186-im277-im279-impicker,1186,277,279,279,46,1,True,002764-saunet-drive.png,002764-laddernet-drive.png,002764-laddernet-drive.png,laddernet,drive
7210,s46-q1210-im272-im277-impicker,1210,272,277,277,46,1,False,002764-vesselunet-drive.png,002764-saunet-drive.png,002764-saunet-drive.png,saunet,drive
7211,s46-q1216-im272-im277-impicker,1216,272,277,277,46,1,True,002764-vesselunet-drive.png,002764-saunet-drive.png,002764-saunet-drive.png,saunet,drive
7212,s46-q1218-im274-im275-impicker,1218,274,275,274,46,1,True,002764-eswanet-drive.png,002764-vgan-drive.png,002764-eswanet-drive.png,eswanet,drive
7213,s46-q1187-im273-im275-impicker,1187,273,275,273,46,1,True,002764-iternet-drive.png,002764-vgan-drive.png,002764-iternet-drive.png,iternet,drive
7214,s46-q1182-im272-im274-impicker,1182,272,274,274,46,1,True,002764-vesselunet-drive.png,002764-eswanet-drive.png,002764-eswanet-drive.png,eswanet,drive
7215,s46-q1192-im275-im278-impicker,1192,275,278,275,46,1,False,002764-vgan-drive.png,002764-unet-drive.png,002764-vgan-drive.png,vgan,drive
7216,s46-q1194-im276-im277-impicker,1194,276,277,276,46,1,False,002764-iternet_uni-drive.png,002764-saunet-drive.png,002764-iternet_uni-drive.png,iternet_uni,drive
7217,s46-q1205-im275-im276-impicker,1205,275,276,275,46,1,False,002764-vgan-drive.png,002764-iternet_uni-drive.png,002764-vgan-drive.png,vgan,drive
7218,s46-q1203-im273-im277-impicker,1203,273,277,273,46,1,True,002764-iternet-drive.png,002764-saunet-drive.png,002764-iternet-drive.png,iternet,drive
7219,s46-q1190-im276-im278-impicker,1190,276,278,278,46,1,True,002764-iternet_uni-drive.png,002764-unet-drive.png,002764-unet-drive.png,unet,drive
7220,s46-q1184-im273-im276-impicker,1184,273,276,273,46,1,True,002764-iternet-drive.png,002764-iternet_uni-drive.png,002764-iternet-drive.png,iternet,drive
7221,s46-q1199-im275-im276-impicker,1199,275,276,275,46,1,True,002764-vgan-drive.png,002764-iternet_uni-drive.png,002764-vgan-drive.png,vgan,drive
7222,s46-q1180-im272-im276-impicker,1180,272,276,276,46,1,True,002764-vesselunet-drive.png,002764-iternet_uni-drive.png,002764-iternet_uni-drive.png,iternet_uni,drive
7223,s46-q1206-im272-im278-impicker,1206,272,278,278,46,1,False,002764-vesselunet-drive.png,002764-unet-drive.png,002764-unet-drive.png,unet,drive
7224,s46-q1185-im272-im275-impicker,1185,272,275,275,46,2,False,002764-vesselunet-drive.png,002764-vgan-drive.png,002764-vgan-drive.png,vgan,drive
7225,s46-q1177-im275-im277-impicker,1177,275,277,277,46,2,False,002764-vgan-drive.png,002764-saunet-drive.png,002764-saunet-drive.png,saunet,drive
7226,s46-q1196-im272-im275-impicker,1196,272,275,275,46,2,True,002764-vesselunet-drive.png,002764-vgan-drive.png,002764-vgan-drive.png,vgan,drive
7227,s46-q1211-im274-im276-impicker,1211,274,276,276,46,2,False,002764-eswanet-drive.png,002764-iternet_uni-drive.png,002764-iternet_uni-drive.png,iternet_uni,drive
7228,s46-q1197-im274-im279-impicker,1197,274,279,274,46,2,False,002764-eswanet-drive.png,002764-laddernet-drive.png,002764-eswanet-drive.png,eswanet,drive
7229,s46-q1189-im273-im279-impicker,1189,273,279,273,46,2,False,002764-iternet-drive.png,002764-laddernet-drive.png,002764-iternet-drive.png,iternet,drive
7230,s46-q1191-im273-im277-impicker,1191,273,277,273,46,2,False,002764-iternet-drive.png,002764-saunet-drive.png,002764-iternet-drive.png,iternet,drive
7231,s46-q1193-im275-im279-impicker,1193,275,279,275,46,2,False,002764-vgan-drive.png,002764-laddernet-drive.png,002764-vgan-drive.png,vgan,drive
7232,s46-q1208-im272-im274-impicker,1208,272,274,274,46,2,False,002764-vesselunet-drive.png,002764-eswanet-drive.png,002764-eswanet-drive.png,eswanet,drive
7233,s46-q1202-im274-im277-impicker,1202,274,277,277,46,2,False,002764-eswanet-drive.png,002764-saunet-drive.png,002764-saunet-drive.png,saunet,drive
7234,s46-q1188-im275-im279-impicker,1188,275,279,279,46,2,True,002764-vgan-drive.png,002764-laddernet-drive.png,002764-laddernet-drive.png,laddernet,drive
7235,s46-q1213-im272-im276-impicker,1213,272,276,276,46,2,False,002764-vesselunet-drive.png,002764-iternet_uni-drive.png,002764-iternet_uni-drive.png,iternet_uni,drive
7236,s46-q1217-im278-im279-impicker,1217,278,279,278,46,2,False,002764-unet-drive.png,002764-laddernet-drive.png,002764-unet-drive.png,unet,drive
7237,s46-q1215-im273-im274-impicker,1215,273,274,273,46,2,False,002764-iternet-drive.png,002764-eswanet-drive.png,002764-iternet-drive.png,iternet,drive
7238,s46-q1214-im273-im276-impicker,1214,273,276,273,46,2,False,002764-iternet-drive.png,002764-iternet_uni-drive.png,002764-iternet-drive.png,iternet,drive
7239,s46-q1200-im274-im278-impicker,1200,274,278,274,46,2,False,002764-eswanet-drive.png,002764-unet-drive.png,002764-eswanet-drive.png,eswanet,drive
7240,s46-q1204-im277-im278-impicker,1204,277,278,277,46,2,False,002764-saunet-drive.png,002764-unet-drive.png,002764-saunet-drive.png,saunet,drive
7241,s46-q1178-im277-im278-impicker,1178,277,278,277,46,2,True,002764-saunet-drive.png,002764-unet-drive.png,002764-saunet-drive.png,saunet,drive
7242,s46-q1198-im273-im278-impicker,1198,273,278,278,46,2,False,002764-iternet-drive.png,002764-unet-drive.png,002764-unet-drive.png,unet,drive
7243,s46-q1212-im276-im279-impicker,1212,276,279,276,46,2,False,002764-iternet_uni-drive.png,002764-laddernet-drive.png,002764-iternet_uni-drive.png,iternet_uni,drive
7244,s46-q1201-im272-im273-impicker,1201,272,273,273,46,2,False,002764-vesselunet-drive.png,002764-iternet-drive.png,002764-iternet-drive.png,iternet,drive
7245,s46-q1207-im274-im277-impicker,1207,274,277,277,46,2,True,002764-eswanet-drive.png,002764-saunet-drive.png,002764-saunet-drive.png,saunet,drive
7246,s46-q1181-im276-im278-impicker,1181,276,278,276,46,2,False,002764-iternet_uni-drive.png,002764-unet-drive.png,002764-iternet_uni-drive.png,iternet_uni,drive
7247,s46-q1183-im277-im279-impicker,1183,277,279,279,46,2,False,002764-saunet-drive.png,002764-laddernet-drive.png,002764-laddernet-drive.png,laddernet,drive
7248,s46-q1179-im273-im275-impicker,1179,273,275,273,46,2,False,002764-iternet-drive.png,002764-vgan-drive.png,002764-iternet-drive.png,iternet,drive
7249,s46-q1209-im274-im275-impicker,1209,274,275,274,46,2,False,002764-eswanet-drive.png,002764-vgan-drive.png,002764-eswanet-drive.png,eswanet,drive
7250,s46-q1195-im272-im279-impicker,1195,272,279,279,46,2,False,002764-vesselunet-drive.png,002764-laddernet-drive.png,002764-laddernet-drive.png,laddernet,drive
7251,s46-q1186-im277-im279-impicker,1186,277,279,277,46,2,True,002764-saunet-drive.png,002764-laddernet-drive.png,002764-saunet-drive.png,saunet,drive
7252,s46-q1210-im272-im277-impicker,1210,272,277,277,46,2,False,002764-vesselunet-drive.png,002764-saunet-drive.png,002764-saunet-drive.png,saunet,drive
7253,s46-q1216-im272-im277-impicker,1216,272,277,277,46,2,True,002764-vesselunet-drive.png,002764-saunet-drive.png,002764-saunet-drive.png,saunet,drive
7254,s46-q1218-im274-im275-impicker,1218,274,275,274,46,2,True,002764-eswanet-drive.png,002764-vgan-drive.png,002764-eswanet-drive.png,eswanet,drive
7255,s46-q1187-im273-im275-impicker,1187,273,275,273,46,2,True,002764-iternet-drive.png,002764-vgan-drive.png,002764-iternet-drive.png,iternet,drive
7256,s46-q1182-im272-im274-impicker,1182,272,274,274,46,2,True,002764-vesselunet-drive.png,002764-eswanet-drive.png,002764-eswanet-drive.png,eswanet,drive
7257,s46-q1192-im275-im278-impicker,1192,275,278,275,46,2,False,002764-vgan-drive.png,002764-unet-drive.png,002764-vgan-drive.png,vgan,drive
7258,s46-q1194-im276-im277-impicker,1194,276,277,277,46,2,False,002764-iternet_uni-drive.png,002764-saunet-drive.png,002764-saunet-drive.png,saunet,drive
7259,s46-q1205-im275-im276-impicker,1205,275,276,275,46,2,False,002764-vgan-drive.png,002764-iternet_uni-drive.png,002764-vgan-drive.png,vgan,drive
7260,s46-q1203-im273-im277-impicker,1203,273,277,277,46,2,True,002764-iternet-drive.png,002764-saunet-drive.png,002764-saunet-drive.png,saunet,drive
7261,s46-q1190-im276-im278-impicker,1190,276,278,278,46,2,True,002764-iternet_uni-drive.png,002764-unet-drive.png,002764-unet-drive.png,unet,drive
7262,s46-q1184-im273-im276-impicker,1184,273,276,273,46,2,True,002764-iternet-drive.png,002764-iternet_uni-drive.png,002764-iternet-drive.png,iternet,drive
7263,s46-q1199-im275-im276-impicker,1199,275,276,275,46,2,True,002764-vgan-drive.png,002764-iternet_uni-drive.png,002764-vgan-drive.png,vgan,drive
7264,s46-q1180-im272-im276-impicker,1180,272,276,276,46,2,True,002764-vesselunet-drive.png,002764-iternet_uni-drive.png,002764-iternet_uni-drive.png,iternet_uni,drive
7265,s46-q1206-im272-im278-impicker,1206,272,278,278,46,2,False,002764-vesselunet-drive.png,002764-unet-drive.png,002764-unet-drive.png,unet,drive
7266,s46-q1185-im272-im275-impicker,1185,272,275,275,46,4,False,002764-vesselunet-drive.png,002764-vgan-drive.png,002764-vgan-drive.png,vgan,drive
7267,s46-q1177-im275-im277-impicker,1177,275,277,277,46,4,False,002764-vgan-drive.png,002764-saunet-drive.png,002764-saunet-drive.png,saunet,drive
7268,s46-q1196-im272-im275-impicker,1196,272,275,275,46,4,True,002764-vesselunet-drive.png,002764-vgan-drive.png,002764-vgan-drive.png,vgan,drive
7269,s46-q1211-im274-im276-impicker,1211,274,276,276,46,4,False,002764-eswanet-drive.png,002764-iternet_uni-drive.png,002764-iternet_uni-drive.png,iternet_uni,drive
7270,s46-q1197-im274-im279-impicker,1197,274,279,279,46,4,False,002764-eswanet-drive.png,002764-laddernet-drive.png,002764-laddernet-drive.png,laddernet,drive
7271,s46-q1189-im273-im279-impicker,1189,273,279,279,46,4,False,002764-iternet-drive.png,002764-laddernet-drive.png,002764-laddernet-drive.png,laddernet,drive
7272,s46-q1191-im273-im277-impicker,1191,273,277,277,46,4,False,002764-iternet-drive.png,002764-saunet-drive.png,002764-saunet-drive.png,saunet,drive
7273,s46-q1193-im275-im279-impicker,1193,275,279,279,46,4,False,002764-vgan-drive.png,002764-laddernet-drive.png,002764-laddernet-drive.png,laddernet,drive
7274,s46-q1208-im272-im274-impicker,1208,272,274,274,46,4,False,002764-vesselunet-drive.png,002764-eswanet-drive.png,002764-eswanet-drive.png,eswanet,drive
7275,s46-q1202-im274-im277-impicker,1202,274,277,277,46,4,False,002764-eswanet-drive.png,002764-saunet-drive.png,002764-saunet-drive.png,saunet,drive
7276,s46-q1188-im275-im279-impicker,1188,275,279,279,46,4,True,002764-vgan-drive.png,002764-laddernet-drive.png,002764-laddernet-drive.png,laddernet,drive
7277,s46-q1213-im272-im276-impicker,1213,272,276,276,46,4,False,002764-vesselunet-drive.png,002764-iternet_uni-drive.png,002764-iternet_uni-drive.png,iternet_uni,drive
7278,s46-q1217-im278-im279-impicker,1217,278,279,279,46,4,False,002764-unet-drive.png,002764-laddernet-drive.png,002764-laddernet-drive.png,laddernet,drive
7279,s46-q1215-im273-im274-impicker,1215,273,274,274,46,4,False,002764-iternet-drive.png,002764-eswanet-drive.png,002764-eswanet-drive.png,eswanet,drive
7280,s46-q1214-im273-im276-impicker,1214,273,276,276,46,4,False,002764-iternet-drive.png,002764-iternet_uni-drive.png,002764-iternet_uni-drive.png,iternet_uni,drive
7281,s46-q1200-im274-im278-impicker,1200,274,278,278,46,4,False,002764-eswanet-drive.png,002764-unet-drive.png,002764-unet-drive.png,unet,drive
7282,s46-q1204-im277-im278-impicker,1204,277,278,278,46,4,False,002764-saunet-drive.png,002764-unet-drive.png,002764-unet-drive.png,unet,drive
7283,s46-q1178-im277-im278-impicker,1178,277,278,278,46,4,True,002764-saunet-drive.png,002764-unet-drive.png,002764-unet-drive.png,unet,drive
7284,s46-q1198-im273-im278-impicker,1198,273,278,278,46,4,False,002764-iternet-drive.png,002764-unet-drive.png,002764-unet-drive.png,unet,drive
7285,s46-q1212-im276-im279-impicker,1212,276,279,279,46,4,False,002764-iternet_uni-drive.png,002764-laddernet-drive.png,002764-laddernet-drive.png,laddernet,drive
7286,s46-q1201-im272-im273-impicker,1201,272,273,273,46,4,False,002764-vesselunet-drive.png,002764-iternet-drive.png,002764-iternet-drive.png,iternet,drive
7287,s46-q1207-im274-im277-impicker,1207,274,277,277,46,4,True,002764-eswanet-drive.png,002764-saunet-drive.png,002764-saunet-drive.png,saunet,drive
7288,s46-q1181-im276-im278-impicker,1181,276,278,278,46,4,False,002764-iternet_uni-drive.png,002764-unet-drive.png,002764-unet-drive.png,unet,drive
7289,s46-q1183-im277-im279-impicker,1183,277,279,279,46,4,False,002764-saunet-drive.png,002764-laddernet-drive.png,002764-laddernet-drive.png,laddernet,drive
7290,s46-q1179-im273-im275-impicker,1179,273,275,275,46,4,False,002764-iternet-drive.png,002764-vgan-drive.png,002764-vgan-drive.png,vgan,drive
7291,s46-q1209-im274-im275-impicker,1209,274,275,275,46,4,False,002764-eswanet-drive.png,002764-vgan-drive.png,002764-vgan-drive.png,vgan,drive
7292,s46-q1195-im272-im279-impicker,1195,272,279,279,46,4,False,002764-vesselunet-drive.png,002764-laddernet-drive.png,002764-laddernet-drive.png,laddernet,drive
7293,s46-q1186-im277-im279-impicker,1186,277,279,279,46,4,True,002764-saunet-drive.png,002764-laddernet-drive.png,002764-laddernet-drive.png,laddernet,drive
7294,s46-q1210-im272-im277-impicker,1210,272,277,277,46,4,False,002764-vesselunet-drive.png,002764-saunet-drive.png,002764-saunet-drive.png,saunet,drive
7295,s46-q1216-im272-im277-impicker,1216,272,277,277,46,4,True,002764-vesselunet-drive.png,002764-saunet-drive.png,002764-saunet-drive.png,saunet,drive
7296,s46-q1218-im274-im275-impicker,1218,274,275,275,46,4,True,002764-eswanet-drive.png,002764-vgan-drive.png,002764-vgan-drive.png,vgan,drive
7297,s46-q1187-im273-im275-impicker,1187,273,275,275,46,4,True,002764-iternet-drive.png,002764-vgan-drive.png,002764-vgan-drive.png,vgan,drive
7298,s46-q1182-im272-im274-impicker,1182,272,274,274,46,4,True,002764-vesselunet-drive.png,002764-eswanet-drive.png,002764-eswanet-drive.png,eswanet,drive
7299,s46-q1192-im275-im278-impicker,1192,275,278,278,46,4,False,002764-vgan-drive.png,002764-unet-drive.png,002764-unet-drive.png,unet,drive
7300,s46-q1194-im276-im277-impicker,1194,276,277,277,46,4,False,002764-iternet_uni-drive.png,002764-saunet-drive.png,002764-saunet-drive.png,saunet,drive
7301,s46-q1205-im275-im276-impicker,1205,275,276,276,46,4,False,002764-vgan-drive.png,002764-iternet_uni-drive.png,002764-iternet_uni-drive.png,iternet_uni,drive
7302,s46-q1203-im273-im277-impicker,1203,273,277,277,46,4,True,002764-iternet-drive.png,002764-saunet-drive.png,002764-saunet-drive.png,saunet,drive
7303,s46-q1190-im276-im278-impicker,1190,276,278,278,46,4,True,002764-iternet_uni-drive.png,002764-unet-drive.png,002764-unet-drive.png,unet,drive
7304,s46-q1184-im273-im276-impicker,1184,273,276,276,46,4,True,002764-iternet-drive.png,002764-iternet_uni-drive.png,002764-iternet_uni-drive.png,iternet_uni,drive
7305,s46-q1199-im275-im276-impicker,1199,275,276,276,46,4,True,002764-vgan-drive.png,002764-iternet_uni-drive.png,002764-iternet_uni-drive.png,iternet_uni,drive
7306,s46-q1180-im272-im276-impicker,1180,272,276,276,46,4,True,002764-vesselunet-drive.png,002764-iternet_uni-drive.png,002764-iternet_uni-drive.png,iternet_uni,drive
7307,s46-q1206-im272-im278-impicker,1206,272,278,278,46,4,False,002764-vesselunet-drive.png,002764-unet-drive.png,002764-unet-drive.png,unet,drive
7308,s46-q1185-im272-im275-impicker,1185,272,275,275,46,3,False,002764-vesselunet-drive.png,002764-vgan-drive.png,002764-vgan-drive.png,vgan,drive
7309,s46-q1177-im275-im277-impicker,1177,275,277,275,46,3,False,002764-vgan-drive.png,002764-saunet-drive.png,002764-vgan-drive.png,vgan,drive
7310,s46-q1196-im272-im275-impicker,1196,272,275,275,46,3,True,002764-vesselunet-drive.png,002764-vgan-drive.png,002764-vgan-drive.png,vgan,drive
7311,s46-q1211-im274-im276-impicker,1211,274,276,276,46,3,False,002764-eswanet-drive.png,002764-iternet_uni-drive.png,002764-iternet_uni-drive.png,iternet_uni,drive
7312,s46-q1197-im274-im279-impicker,1197,274,279,279,46,3,False,002764-eswanet-drive.png,002764-laddernet-drive.png,002764-laddernet-drive.png,laddernet,drive
7313,s46-q1189-im273-im279-impicker,1189,273,279,273,46,3,False,002764-iternet-drive.png,002764-laddernet-drive.png,002764-iternet-drive.png,iternet,drive
7314,s46-q1191-im273-im277-impicker,1191,273,277,273,46,3,False,002764-iternet-drive.png,002764-saunet-drive.png,002764-iternet-drive.png,iternet,drive
7315,s46-q1193-im275-im279-impicker,1193,275,279,279,46,3,False,002764-vgan-drive.png,002764-laddernet-drive.png,002764-laddernet-drive.png,laddernet,drive
7316,s46-q1208-im272-im274-impicker,1208,272,274,274,46,3,False,002764-vesselunet-drive.png,002764-eswanet-drive.png,002764-eswanet-drive.png,eswanet,drive
